,MSE,RMSE,r2
0,1.2551130490670097,1.1203182802520941,0.2436446789256269
1,2.551257693000109,1.5972656926761148,-0.3358491824883827
2,1.324982311779379,1.1510787600244299,0.3089026959058844
3,1.4583931763595934,1.2076395059617724,0.2613587773219318
4,1.387965970334221,1.1781196757266306,0.29015582832412623
