,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
10,18.309105825424194,4.700221625193391,0.008013010025024414,0.0012365513535880857,0.001,1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.25),"{'alpha': 0.001, 'kernel': 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.25)}",-0.9428302435313083,-0.8994163185862659,-0.9353286406585406,-0.8227569106245476,-0.9554103619075812,-0.9111484950616486,0.047954648675638166,1
11,19.758887100219727,3.5664071470502736,0.007820701599121094,0.0013460083725187206,0.001,1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.1),"{'alpha': 0.001, 'kernel': 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.1)}",-0.9428316451410239,-0.899416184171872,-0.9353287038696644,-0.8227568546637901,-0.9554102905948287,-0.9111487356882357,0.04795485429343249,13
12,23.157657384872437,4.292838978577118,0.008451271057128906,0.0029597525221497158,0.001,1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=1),"{'alpha': 0.001, 'kernel': 1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=1)}",-0.9428318422988196,-0.8994163475066582,-0.9353287874461527,-0.8227569188403476,-0.9554101948684159,-0.9111488181920789,0.04795483945203383,45
13,20.408280515670775,4.15280811943995,0.010545635223388672,0.0032921136411864903,0.001,1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=0.5),"{'alpha': 0.001, 'kernel': 1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=0.5)}",-0.942831864615173,-0.8994162061893153,-0.9353287361224343,-0.8227569250920327,-0.9554102551823601,-0.911148797440263,0.04795485296907191,30
14,17.732884788513182,5.057292192341929,0.008071041107177735,0.0012769547444469382,0.001,1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=0.25),"{'alpha': 0.001, 'kernel': 1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=0.25)}",-0.942831845810404,-0.899416308102774,-0.9353287213948406,-0.8227568897329474,-0.9554099561052716,-0.9111487442292475,0.047954801838860014,15
15,19.75997405052185,8.76294281010636,0.007364416122436523,0.0015410816644524966,0.001,1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=0.1),"{'alpha': 0.001, 'kernel': 1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=0.1)}",-0.9428318821570274,-0.8994164056418674,-0.935328748795221,-0.8227568919608829,-0.9554102302054158,-0.9111488317520828,0.04795485440850132,54
16,17.296009302139282,1.00040797889791,0.008002328872680663,0.0019751746479349103,0.001,1**2 * RBF(length_scale=0.01) + WhiteKernel(noise_level=1),"{'alpha': 0.001, 'kernel': 1**2 * RBF(length_scale=0.01) + WhiteKernel(noise_level=1)}",-0.9428319509065874,-0.8994163382351358,-0.9353287094673622,-0.8227568983133755,-0.9554102678524548,-0.9111488329549831,0.047954867432847256,57
17,19.681826543807983,5.110820011608077,0.008500909805297852,0.0018383797182443713,0.001,1**2 * RBF(length_scale=0.01) + WhiteKernel(noise_level=0.5),"{'alpha': 0.001, 'kernel': 1**2 * RBF(length_scale=0.01) + WhiteKernel(noise_level=0.5)}",-0.9428316943000892,-0.8994163680179331,-0.9353286718545968,-0.8227569301303722,-0.9554103277377917,-0.9111487984081567,0.04795482760073624,32
18,15.743933057785034,4.16244439631914,0.010382747650146485,0.0017515104618811203,0.001,1**2 * RBF(length_scale=0.01) + WhiteKernel(noise_level=0.25),"{'alpha': 0.001, 'kernel': 1**2 * RBF(length_scale=0.01) + WhiteKernel(noise_level=0.25)}",-0.9428317869798739,-0.899416453301013,-0.9353286879690877,-0.8227569500118783,-0.9554103201878659,-0.9111488396899438,0.047954828576245195,62
19,22.250653648376463,8.380335131159333,0.0096954345703125,0.001461304092166189,0.001,1**2 * RBF(length_scale=0.01) + WhiteKernel(noise_level=0.1),"{'alpha': 0.001, 'kernel': 1**2 * RBF(length_scale=0.01) + WhiteKernel(noise_level=0.1)}",-0.9428318391286835,-0.8994155362102177,-0.9353287587835785,-0.8227569683449749,-0.9554103593367546,-0.9111486923608417,0.04795488795223959,6
20,15.007381153106689,2.7989852280878713,0.012209892272949219,0.006210151006525695,0.001,1**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=1),"{'alpha': 0.001, 'kernel': 1**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=1)}",-0.9428319089455608,-0.8994163538559122,-0.9353287770695498,-0.8227569256324839,-0.9554103444735925,-0.91114886199542,0.04795487201408317,71
21,22.39650502204895,3.092035946754231,0.007044219970703125,0.0008316673191273206,0.001,1**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=0.5),"{'alpha': 0.001, 'kernel': 1**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=0.5)}",-0.9428318836416512,-0.8994163356718975,-0.935328722857196,-0.8227569224205993,-0.9554102650069796,-0.9111488259196647,0.04795485060805944,52
22,18.38131046295166,3.9027528617184992,0.009583759307861327,0.0029450437256031965,0.001,1**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=0.25),"{'alpha': 0.001, 'kernel': 1**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=0.25)}",-0.9428318538937892,-0.8994163226398245,-0.9353287222112072,-0.8227569166076439,-0.9554101081115961,-0.9111487846928121,0.04795482043044298,25
23,27.334923553466798,11.351414626149975,0.00881180763244629,0.0020732405790039542,0.001,1**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=0.1),"{'alpha': 0.001, 'kernel': 1**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=0.1)}",-0.9428319184390052,-0.899416391566499,-0.9353287171314386,-0.8227569285602477,-0.9554103821529265,-0.9111488675700233,0.047954871255030763,73
24,18.616627311706544,4.374263926673968,0.008926296234130859,0.0010644053912553899,1e-05,1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=1),"{'alpha': 1e-05, 'kernel': 1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=1)}",-0.9428318945013913,-0.8994163988778977,-0.9353287153058368,-0.8227567724934262,-0.9554102978194892,-0.9111488157996082,0.04795490951595622,44
25,15.898878192901611,3.857448612881047,0.008751726150512696,0.0017495087402265926,1e-05,1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=0.5),"{'alpha': 1e-05, 'kernel': 1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=0.5)}",-0.9428318630855685,-0.8994163422793169,-0.9353286883137863,-0.8227569270874758,-0.9554105386724654,-0.9111488718877225,0.04795489288234625,76
26,20.222049617767333,4.054759021035865,0.010229253768920898,0.0019656648785773704,1e-05,1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=0.25),"{'alpha': 1e-05, 'kernel': 1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=0.25)}",-0.9428318442211636,-0.8994163526709036,-0.9353289063387222,-0.8227569330050747,-0.955410343945491,-0.9111488760362709,0.047954873740341415,77
27,20.120356130599976,4.075178897981651,0.008332347869873047,0.0014180970784221049,1e-05,1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=0.1),"{'alpha': 1e-05, 'kernel': 1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=0.1)}",-0.9428318888459124,-0.8994163102144634,-0.935328850379875,-0.8227569801477814,-0.955410284498839,-0.9111488628173744,0.047954847718593145,72
28,18.303418684005738,3.3023301375281564,0.008037090301513672,0.0009034942567411496,1e-05,1**2 * RBF(length_scale=5) + WhiteKernel(noise_level=1),"{'alpha': 1e-05, 'kernel': 1**2 * RBF(length_scale=5) + WhiteKernel(noise_level=1)}",-0.9428318299964796,-0.8994162122654076,-0.9353285102332286,-0.8227569263788435,-0.9554102895751702,-0.911148753689826,0.04795483119213604,17
29,21.128495979309083,6.55610151049906,0.0090301513671875,0.0028061995202145716,1e-05,1**2 * RBF(length_scale=5) + WhiteKernel(noise_level=0.5),"{'alpha': 1e-05, 'kernel': 1**2 * RBF(length_scale=5) + WhiteKernel(noise_level=0.5)}",-0.9428318999268411,-0.8994162172967887,-0.9353286686444887,-0.8227569263761777,-0.9554102910249892,-0.9111488006538571,0.0479548564297957,35
30,17.039707326889037,1.231161298424038,0.00818338394165039,0.0010972589418495663,1e-05,1**2 * RBF(length_scale=5) + WhiteKernel(noise_level=0.25),"{'alpha': 1e-05, 'kernel': 1**2 * RBF(length_scale=5) + WhiteKernel(noise_level=0.25)}",-0.9428330167990332,-0.8994164023207071,-0.9353291375114481,-0.8227568632254322,-0.9554103186457116,-0.9111491477004664,0.047955070619529166,92
31,24.76498999595642,7.362841326886978,0.006847381591796875,0.0015012500835774633,1e-05,1**2 * RBF(length_scale=5) + WhiteKernel(noise_level=0.1),"{'alpha': 1e-05, 'kernel': 1**2 * RBF(length_scale=5) + WhiteKernel(noise_level=0.1)}",-0.9428318703773836,-0.8994162797410221,-0.9353287492057003,-0.8227569258065832,-0.9554102042081535,-0.9111488058677685,0.047954841777776744,39
32,20.10476222038269,3.371746527261281,0.008039283752441406,0.00136362069649527,1e-05,1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1),"{'alpha': 1e-05, 'kernel': 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1)}",-0.9428318541723536,-0.8994162438495384,-0.9353290875113593,-0.8227569493867649,-0.9554102790747631,-0.9111488827989559,0.04795488063654815,80
33,18.954365730285645,3.725712091883655,0.008365154266357422,0.0014320057534962147,1e-05,1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.5),"{'alpha': 1e-05, 'kernel': 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.5)}",-0.9428318883546226,-0.8994163787392515,-0.9353287391460784,-0.8227569392026461,-0.9554102921026201,-0.9111488475090438,0.04795484958123075,65
34,14.845006799697876,3.44642918271385,0.008262300491333007,0.000669242991725311,1e-05,1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.25),"{'alpha': 1e-05, 'kernel': 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.25)}",-0.9428311943833868,-0.8994162503288422,-0.9353282237202377,-0.8227569430389629,-0.9554103825315453,-0.9111485988005951,0.047954727466868755,2
35,18.920949363708495,4.79033556701134,0.007374477386474609,0.0014930045963883348,1e-05,1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.1),"{'alpha': 1e-05, 'kernel': 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.1)}",-0.9428318466754644,-0.8994163287622425,-0.9353286654987789,-0.822756925038818,-0.9554102910882778,-0.9111488114127162,0.04795484412660262,40
36,15.932902908325195,5.209492541220182,0.007205438613891601,0.0022301601930167377,1e-05,1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=1),"{'alpha': 1e-05, 'kernel': 1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=1)}",-0.9428317736284939,-0.8994162764725292,-0.9353287035272879,-0.8227569075165784,-0.955410228758656,-0.911148777980709,0.04795483582165905,22
37,22.942056894302368,10.064057018482405,0.008192873001098633,0.0018508001439404994,1e-05,1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=0.5),"{'alpha': 1e-05, 'kernel': 1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=0.5)}",-0.942831851350485,-0.899416227437053,-0.9353284825446228,-0.8227568510514623,-0.9554102585008052,-0.9111487341768856,0.04795485251212591,12
38,22.377321338653566,9.135476956607734,0.009085941314697265,0.0013033613214489634,1e-05,1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=0.25),"{'alpha': 1e-05, 'kernel': 1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=0.25)}",-0.9428318468073962,-0.8994163461235885,-0.9353287117247199,-0.8227569889998608,-0.9554097753862064,-0.9111487338083544,0.047954729180713376,11
39,23.53998198509216,7.677213624540414,0.008372306823730469,0.0017076390955409139,1e-05,1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=0.1),"{'alpha': 1e-05, 'kernel': 1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=0.1)}",-0.9428318468464606,-0.899416326875905,-0.9353287604166812,-0.822756921181204,-0.955410308230912,-0.9111488327102325,0.04795485840000229,56
40,18.362802028656006,5.371397183998645,0.00783400535583496,0.0008350443518419115,1e-05,1**2 * RBF(length_scale=0.01) + WhiteKernel(noise_level=1),"{'alpha': 1e-05, 'kernel': 1**2 * RBF(length_scale=0.01) + WhiteKernel(noise_level=1)}",-0.9428318735062333,-0.8994163418546668,-0.9353287166027558,-0.8227569259933158,-0.9554103099821405,-0.9111488335878224,0.04795485532072141,58
41,17.054973077774047,4.17736517755124,0.00971980094909668,0.0015156965065734264,1e-05,1**2 * RBF(length_scale=0.01) + WhiteKernel(noise_level=0.5),"{'alpha': 1e-05, 'kernel': 1**2 * RBF(length_scale=0.01) + WhiteKernel(noise_level=0.5)}",-0.9428318598691926,-0.899416368217673,-0.9353287093995372,-0.8227570421997589,-0.9554103268428848,-0.9111488613058093,0.04795481177573892,70
42,15.139201021194458,1.9353009156861445,0.00782933235168457,0.0013748710337996566,1e-05,1**2 * RBF(length_scale=0.01) + WhiteKernel(noise_level=0.25),"{'alpha': 1e-05, 'kernel': 1**2 * RBF(length_scale=0.01) + WhiteKernel(noise_level=0.25)}",-0.9428318548574561,-0.8994164157089145,-0.9353287104917486,-0.8227569781806058,-0.9554107243320832,-0.9111489367141618,0.04795490587558357,88
43,17.75542950630188,8.197730624854847,0.010201072692871094,0.0032432882426892628,1e-05,1**2 * RBF(length_scale=0.01) + WhiteKernel(noise_level=0.1),"{'alpha': 1e-05, 'kernel': 1**2 * RBF(length_scale=0.01) + WhiteKernel(noise_level=0.1)}",-0.9428318587905307,-0.8994163239978696,-0.9353287132736686,-0.8227568475860079,-0.9554102640534098,-0.9111488015402973,0.04795487434056239,36
44,15.971002197265625,3.1232025550994535,0.009047603607177735,0.00103812385813189,1e-05,1**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=1),"{'alpha': 1e-05, 'kernel': 1**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=1)}",-0.9428319071058372,-0.8994163431247616,-0.9353288743784856,-0.8227569027878653,-0.9554097198942789,-0.9111487494582458,0.04795477523624517,16
45,18.437427616119386,2.323897685137716,0.008385658264160156,0.0020594647262398517,1e-05,1**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=0.5),"{'alpha': 1e-05, 'kernel': 1**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=0.5)}",-0.9428319226024429,-0.8994163046521627,-0.9353287012646818,-0.8227568982898065,-0.9554106666662411,-0.911148898695067,0.04795493813732664,83
46,18.08902711868286,1.319561898954697,0.0081024169921875,0.00210596852180532,1e-05,1**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=0.25),"{'alpha': 1e-05, 'kernel': 1**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=0.25)}",-0.9428318276876941,-0.8994164267552364,-0.9353287160325282,-0.8227568972120651,-0.9554103003397284,-0.9111488336054505,0.04795485388476043,59
47,22.793413066864012,6.619434503239867,0.008000469207763672,0.0013771787604906086,1e-05,1**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=0.1),"{'alpha': 1e-05, 'kernel': 1**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=0.1)}",-0.9428318605850126,-0.8994164392029467,-0.9353287186031584,-0.8227569077999733,-0.9554102966042567,-0.9111488445590694,0.04795485328911143,63
48,19.26296396255493,2.823125262173569,0.008133029937744141,0.0014488747748718906,1e-07,1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=1),"{'alpha': 1e-07, 'kernel': 1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=1)}",-0.9428318321038823,-0.8994163418405845,-0.9353287226736217,-0.8227569280530027,-0.9554102733056955,-0.9111488195953573,0.04795484293320882,47
49,21.457923460006715,4.725189909696118,0.008394384384155273,0.0015480891559131618,1e-07,1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=0.5),"{'alpha': 1e-07, 'kernel': 1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=0.5)}",-0.9428317623026804,-0.8994163983544703,-0.9353287905747384,-0.8227569229046081,-0.9554105395052155,-0.9111488827283425,0.04795488882956508,79
50,22.297074127197266,8.329466554314886,0.010289716720581054,0.002488961661346077,1e-07,1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=0.25),"{'alpha': 1e-07, 'kernel': 1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=0.25)}",-0.942831858923612,-0.899416077190264,-0.9353288139587093,-0.8227569335661912,-0.9554103119428268,-0.9111487991163205,0.04795487373239103,33
51,18.848412704467773,4.315666349805596,0.006995248794555664,0.0011243923868667126,1e-07,1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=0.1),"{'alpha': 1e-07, 'kernel': 1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=0.1)}",-1.3790224819837928,-0.8994163642316149,-0.9353287407314512,-0.8227569347715631,-0.9554104036445962,-0.9983869850726037,0.1956260762770911,94
52,16.344134998321532,3.0530135174534765,0.008491039276123047,0.0008811605563361892,1e-07,1**2 * RBF(length_scale=5) + WhiteKernel(noise_level=1),"{'alpha': 1e-07, 'kernel': 1**2 * RBF(length_scale=5) + WhiteKernel(noise_level=1)}",-0.942831802883959,-0.8994161846986376,-0.9353287292195681,-0.822756908076233,-0.9554097060653406,-0.9111486661887476,0.04795475007570431,3
53,21.13361711502075,6.833102634486493,0.009497833251953126,0.0015408139180831193,1e-07,1**2 * RBF(length_scale=5) + WhiteKernel(noise_level=0.5),"{'alpha': 1e-07, 'kernel': 1**2 * RBF(length_scale=5) + WhiteKernel(noise_level=0.5)}",-0.9428318610919774,-0.8994162806619641,-0.9353287201545645,-0.8227569257807463,-0.9554098064722898,-0.9111487188323085,0.04795476416531723,10
54,21.06403398513794,5.594369981571259,0.007921934127807617,0.001221897790487419,1e-07,1**2 * RBF(length_scale=5) + WhiteKernel(noise_level=0.25),"{'alpha': 1e-07, 'kernel': 1**2 * RBF(length_scale=5) + WhiteKernel(noise_level=0.25)}",-0.9428318388327841,-0.8994163494433695,-0.935329345045236,-0.8227569263380493,-0.9554102467487502,-0.9111489412816379,0.04795490194357835,89
55,16.568749618530273,1.921730267877537,0.008252763748168945,0.0013232439108236684,1e-07,1**2 * RBF(length_scale=5) + WhiteKernel(noise_level=0.1),"{'alpha': 1e-07, 'kernel': 1**2 * RBF(length_scale=5) + WhiteKernel(noise_level=0.1)}",-0.9428318405489156,-0.8994163884335701,-0.935328715904365,-0.8227569131942886,-0.9554099997463852,-0.9111487715655049,0.04795479606627383,20
56,17.289812898635866,2.561127576096589,0.00812845230102539,0.0015032811870534654,1e-07,1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1),"{'alpha': 1e-07, 'kernel': 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1)}",-0.9428318603172884,-0.8994163607050873,-0.9353290459373543,-0.8227567666578737,-0.9554104913070746,-0.9111489049849355,0.04795497807763425,84
57,22.57937650680542,5.27444829262984,0.007719755172729492,0.0014056095719691354,1e-07,1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.5),"{'alpha': 1e-07, 'kernel': 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.5)}",-0.942831878535499,-0.8994163522252551,-0.9353284681609744,-0.8227569589592023,-0.9554102728785411,-0.9111487861518943,0.0479548114220191,26
58,16.10786290168762,3.776391638161792,0.008794450759887695,0.00199650921853033,1e-07,1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.25),"{'alpha': 1e-07, 'kernel': 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.25)}",-0.9428320805521133,-0.8994162600120109,-0.9353287584014196,-0.8227569278656789,-0.9554103826328674,-0.911148881892818,0.04795490361986114,78
59,14.959394884109496,4.433301696544613,0.009193849563598634,0.0026527082631837744,1e-07,1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.1),"{'alpha': 1e-07, 'kernel': 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.1)}",-1.3790224425852426,-0.8994164864284553,-0.9353288215597211,-0.8227568618622363,-0.9554103043406746,-0.9983869833552662,0.19562606082471107,93
60,20.667840480804443,9.307660834985683,0.008172130584716797,0.0012425390297360567,1e-07,1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=1),"{'alpha': 1e-07, 'kernel': 1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=1)}",-0.9428318603901711,-0.8994162750210429,-0.9353286580567877,-0.8227569075063372,-0.955410299500971,-0.9111488000950618,0.04795485583421385,34
61,12.469215631484985,1.078915501504036,0.0074177742004394535,0.0014715907823733571,1e-07,1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=0.5),"{'alpha': 1e-07, 'kernel': 1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=0.5)}",-0.9428318513615063,-0.8994162276629037,-0.9353280101239291,-0.8227571732053345,-0.9554103008614251,-0.9111487126430198,0.04795469392106129,8
62,16.264385318756105,2.7778072814848063,0.008415746688842773,0.0014307436706923829,1e-07,1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=0.25),"{'alpha': 1e-07, 'kernel': 1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=0.25)}",-0.9428318596271363,-0.8994162943110944,-0.9353287117367445,-0.8227569385509402,-0.9554103112851718,-0.9111488231022173,0.04795485093366079,50
63,19.996094226837158,4.816123881832152,0.0077320575714111325,0.002318629596271392,1e-07,1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=0.1),"{'alpha': 1e-07, 'kernel': 1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=0.1)}",-0.9428318474493653,-0.8994163026531714,-0.9353287195708144,-0.8227569256717359,-0.9554101922376957,-0.9111487975165564,0.04795483247850187,31
64,17.54899654388428,3.529122276579998,0.009136724472045898,0.0020715038076758595,1e-07,1**2 * RBF(length_scale=0.01) + WhiteKernel(noise_level=1),"{'alpha': 1e-07, 'kernel': 1**2 * RBF(length_scale=0.01) + WhiteKernel(noise_level=1)}",-0.9428318592425676,-0.899415647736565,-0.935328772398902,-0.822756935274931,-0.9554106340878169,-0.9111487697481564,0.04795494943507795,19
65,18.659026002883913,2.479557866738489,0.007912158966064453,0.0006093653332905138,1e-07,1**2 * RBF(length_scale=0.01) + WhiteKernel(noise_level=0.5),"{'alpha': 1e-07, 'kernel': 1**2 * RBF(length_scale=0.01) + WhiteKernel(noise_level=0.5)}",-0.9428318273455092,-0.8994163682191332,-0.9353287216211538,-0.8227561538971109,-0.9554103268338993,-0.9111486795833612,0.04795513617859967,4
66,20.002561044692992,3.990298551056705,0.008963632583618163,0.0030972139327743653,1e-07,1**2 * RBF(length_scale=0.01) + WhiteKernel(noise_level=0.25),"{'alpha': 1e-07, 'kernel': 1**2 * RBF(length_scale=0.01) + WhiteKernel(noise_level=0.25)}",-0.9428318885187806,-0.8994164153416465,-0.9353287106516639,-0.8227569418545424,-0.9554107243032931,-0.9111489361339853,0.04795492374371456,87
67,19.32912483215332,3.2493164507871333,0.011153793334960938,0.0005398592199460927,1e-07,1**2 * RBF(length_scale=0.01) + WhiteKernel(noise_level=0.1),"{'alpha': 1e-07, 'kernel': 1**2 * RBF(length_scale=0.01) + WhiteKernel(noise_level=0.1)}",-0.9428318627088671,-0.8994163339500718,-0.9353287787597164,-0.8227569014614399,-0.9554102155776795,-0.9111488184915549,0.047954852165837204,46
