,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
155,43.639019060134885,6.380735168276177,0.01534442901611328,0.002905167378271089,1e-09,1**2 * RBF(length_scale=0.01) + 1**2 * RBF(length_scale=5) + WhiteKernel(noise_level=0.1),"{'alpha': 1e-09, 'kernel': 1**2 * RBF(length_scale=0.01) + 1**2 * RBF(length_scale=5) + WhiteKernel(noise_level=0.1)}",-0.7154454820709933,-0.6797001431551049,-0.6801268179778928,-0.8321300897668467,-0.7598604247895603,-0.7334525915520795,0.05743142369477297,159
156,45.484844827651976,8.85987812615932,0.015299606323242187,0.00523627998429936,1e-09,1**2 * RBF(length_scale=0.01) + 1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=1),"{'alpha': 1e-09, 'kernel': 1**2 * RBF(length_scale=0.01) + 1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=1)}",-0.7191151152852979,-0.6765408683172686,-0.738562030524566,-0.8321378222319056,-0.7643078355699202,-0.7461327343857918,0.05168656413456805,181
157,43.69156365394592,5.532564806087652,0.016018247604370116,0.004619164946592367,1e-09,1**2 * RBF(length_scale=0.01) + 1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=0.5),"{'alpha': 1e-09, 'kernel': 1**2 * RBF(length_scale=0.01) + 1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=0.5)}",-0.7191135524652114,-0.7017973439977022,-0.7031967861545295,-0.6902116832301646,-0.7643082609303896,-0.7157255253555994,0.025975683265446418,139
158,46.86215386390686,8.19054051124084,0.01466822624206543,0.005141108079400455,1e-09,1**2 * RBF(length_scale=0.01) + 1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=0.25),"{'alpha': 1e-09, 'kernel': 1**2 * RBF(length_scale=0.01) + 1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=0.25)}",-0.7191088799580104,-0.6797000790264456,-0.6965010203138933,-0.8321362029691692,-0.7728008464203726,-0.7400494057375783,0.05573086006620093,173
159,44.81832556724548,6.905593776901907,0.013045883178710938,0.0016774578516400979,1e-09,1**2 * RBF(length_scale=0.01) + 1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=0.1),"{'alpha': 1e-09, 'kernel': 1**2 * RBF(length_scale=0.01) + 1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=0.1)}",-0.7191145710991649,-0.6797000269953322,-0.8073156378143393,-0.8321380818512247,-0.7598650247824968,-0.7596266685085117,0.05578834597333752,188
160,43.07574777603149,8.952946001285211,0.01570549011230469,0.005298721884919159,1e-09,1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=1),"{'alpha': 1e-09, 'kernel': 1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=1)}",-0.7154454521880599,-0.6765391703740264,-0.6965009590894558,-0.684649148053286,-0.759865147374149,-0.7065999754157953,0.029674574825932238,17
161,41.52610592842102,3.432489094434391,0.018365144729614258,0.005756688502635339,1e-09,1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=0.5),"{'alpha': 1e-09, 'kernel': 1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=0.5)}",-0.7154455941571349,-0.6765356862496751,-0.6965009570156051,-0.6846506441407607,-0.7598651895959831,-0.7065996142318317,0.029675083187950254,9
162,45.163871669769286,4.9930200571182,0.01351318359375,0.005101083247097692,1e-09,1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=0.25),"{'alpha': 1e-09, 'kernel': 1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=0.25)}",-0.7154460116354451,-0.6765368945396069,-0.6965009686102486,-0.684649400512213,-0.7598651932749642,-0.7065996937144955,0.029675047763438565,10
163,47.82378091812134,4.550374515314841,0.013302326202392578,0.0029587393972994773,1e-09,1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=0.1),"{'alpha': 1e-09, 'kernel': 1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=0.1) + WhiteKernel(noise_level=0.1)}",-0.7154458917501355,-0.6765401684927763,-0.6965010659324037,-0.6846495552988088,-0.7598650020366531,-0.7066003367021555,0.029674279112987124,29
164,49.1424786567688,11.90152651068263,0.013789892196655273,0.006213676183891186,1e-09,1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1),"{'alpha': 1e-09, 'kernel': 1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1)}",-0.715445929899822,-0.6765389701239274,-0.6965015572686172,-0.6846495144630363,-0.759864913810312,-0.706600177113143,0.029674465107136408,24
165,52.2173131942749,8.762385002491797,0.013368320465087891,0.00580601920571299,1e-09,1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.5),"{'alpha': 1e-09, 'kernel': 1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.5)}",-0.7191147228960338,-0.6765387466890747,-0.6965005539082344,-0.6846497083115911,-0.7598650874727108,-0.7073337638555289,0.029928544411153613,42
166,56.99546103477478,22.249581556178388,0.016622638702392577,0.005084945697464078,1e-09,1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.25),"{'alpha': 1e-09, 'kernel': 1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.25)}",-0.7154466998109339,-0.6765389494170775,-0.6965011073958268,-0.6902117941092337,-0.759865090294981,-0.7077127282056106,0.028925666138145345,48
167,47.73702630996704,3.7629047246252756,0.015223932266235352,0.004639563960463449,1e-09,1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.1),"{'alpha': 1e-09, 'kernel': 1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.1)}",-0.7154458204318468,-0.676538445883546,-0.696500599974307,-0.6846429859231965,-0.7598645029261825,-0.7065984710278157,0.029675448381924773,4
168,44.786379766464236,9.543146113696112,0.014839601516723634,0.005336601056032221,1e-09,1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=5) + WhiteKernel(noise_level=1),"{'alpha': 1e-09, 'kernel': 1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=5) + WhiteKernel(noise_level=1)}",-0.7191150680499512,-0.6765346472526353,-0.6965010094340074,-0.6902121704942727,-0.7643081657391763,-0.7093342121940086,0.030737455138153773,73
169,42.32248063087464,5.293700583228609,0.011835050582885743,0.0013878215970390315,1e-09,1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=5) + WhiteKernel(noise_level=0.5),"{'alpha': 1e-09, 'kernel': 1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=5) + WhiteKernel(noise_level=0.5)}",-0.7191147186682681,-0.6765388339135173,-0.6965007329823376,-0.6846501646546775,-0.7643079648087947,-0.708222483005519,0.03149961683152004,55
170,49.87507147789002,7.086224216970054,0.01662306785583496,0.005368430291052705,1e-09,1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=5) + WhiteKernel(noise_level=0.25),"{'alpha': 1e-09, 'kernel': 1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=5) + WhiteKernel(noise_level=0.25)}",-0.7154459578917006,-0.6765389865930078,-0.6965012302345283,-0.6902117877170421,-0.7598648733541193,-0.7077125671580797,0.028925531475527254,47
171,47.350652074813844,9.178828477523254,0.017258405685424805,0.005683899219804154,1e-09,1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=5) + WhiteKernel(noise_level=0.1),"{'alpha': 1e-09, 'kernel': 1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=5) + WhiteKernel(noise_level=0.1)}",-0.7191150707226888,-0.6765401932651635,-0.6965010093576072,-0.6846493047196126,-0.759864749808034,-0.7073340655746211,0.029928183781146565,45
172,51.49018044471741,12.217557992656548,0.015783262252807618,0.0049065468491842215,1e-09,1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=1),"{'alpha': 1e-09, 'kernel': 1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=1)}",-0.7191150623686579,-0.6765389967929378,-0.6965009601380754,-0.6902089888500853,-0.7598651452271851,-0.7084458306753884,0.02915848690936436,57
173,48.54288988113403,4.897450954567591,0.014004802703857422,0.0013051855620947327,1e-09,1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=0.5),"{'alpha': 1e-09, 'kernel': 1**2 * RBF(length_scale=0.001) + 1**2 * RBF(length_scale=10) + WhiteKernel(noise_level=0.5)}",-0.7191147456840356,-0.6765393388245544,-0.6965010107200211,-0.6846480818669656,-0.7598649620958419,-0.7073336278382837,0.029928593826251005,40
